hit_id	worker_id	worktime_s	item_id	wav	transcription
3V8JSVE8YYODQ26YDMZ3JR68EHOYE3	c2cad44e17944fbca9e0bc6313005dd6	18	stapler_5_2	stapler_5_2_8	the object that I see is a stapler
3FJ2RVH25Z46ULMACQCMI94S85E29H	9fe3ab00602d465eaa4c23c39753e520	29	scissors_3_2	scissors_3_2_19	the object appears to be a set of bent black scissors
3FJ2RVH25Z46ULMACQCMI94S85E29H	263b756b6b6446db89cf8b85d9144923	28	scissors_3_2	scissors_3_2_20	a black hair brush
3FJ2RVH25Z46ULMACQCMI94S85E29H	ee3adadd66044187b9d3f4989bb01a27	609	scissors_3_2	scissors_3_2_8	a black pair of curved scissors
3FJ2RVH25Z46ULMACQCMI94S85E29H	4dfcb0cd8f1d4d34ac57068704c97423	15	scissors_3_2	scissors_3_2_14	that's a pizza cutter
3FJ2RVH25Z46ULMACQCMI94S85E29H	1493faf560654e2895570076fd19725e	49	scissors_3_2	scissors_3_2_6	this is a pair of black scissors with a curved part that is probably used more for arts and crafts
3FJ2RVH25Z46ULMACQCMI94S85E29H	a0d73713a17942d78cd2eab401fedbe1	44	scissors_3_2	scissors_3_2_15	a black weasel
3FJ2RVH25Z46ULMACQCMI94S85E29H	452aa4266af946adb903329b9020cd90	24	scissors_3_2	scissors_3_2_9	seems like a black hair brush
3FJ2RVH25Z46ULMACQCMI94S85E29H	edcefab034794ee4885915730a62ad52	84	scissors_3_2	scissors_3_2_5	is Seasons 52 you're so cutting teen materials consisting of two blades attached to a private
3FJ2RVH25Z46ULMACQCMI94S85E29H	5f0d48cd50f140acbbbd295de6cca94b	18	scissors_3_2	scissors_3_2_10	do you love black
3FJ2RVH25Z46ULMACQCMI94S85E29H	6dcfcd8f1e9a4896b815399cfc231377	22	scissors_3_2	scissors_3_2_11	the object looks to be a pair of scissors maybe Shear scissors that are angled and they have a black handle
3FJ2RVH25Z46ULMACQCMI94S85E29H	381d224665c34178bcd5828c6f124572	471	scissors_3_2	scissors_3_2_12	this is consist of a pair of metal blades that is used for cutting papers Etc
3FJ2RVH25Z46ULMACQCMI94S85E29H	875e97538c094306bcbbe1a3cf61f4b2	30	scissors_3_2	scissors_3_2_7	Isa Caesar
3JGHED38EDPSHNROQELXDHERSUL7YR	0c177f48f6254a3f9991a46313b36fbc	26	mouse_1_3	mouse_1_3_7	a computer mouse with a cable
3JGHED38EDPSHNROQELXDHERSUL7YR	2a81ca6daae3476598506d7800b1f586	16	mouse_1_3	mouse_1_3_8	Wired Mouse are perfect way to navigate a computer without this you would not be able to use a computer
3JGHED38EDPSHNROQELXDHERSUL7YR	7350a85e2580482eab22bbcf8810202b	20	mouse_1_3	mouse_1_3_11	this picture shows a wired computer mouse
3JGHED38EDPSHNROQELXDHERSUL7YR	263b756b6b6446db89cf8b85d9144923	15	mouse_1_3	mouse_1_3_20	USB mouse for computer
3JGHED38EDPSHNROQELXDHERSUL7YR	f337460b0db0474aa4981b3f41784297	27	mouse_1_3	mouse_1_3_15	glitter glitter change of the USB cable into a power source cable again
3JGHED38EDPSHNROQELXDHERSUL7YR	1493faf560654e2895570076fd19725e	48	mouse_1_3	mouse_1_3_19	this is a corded computer mouse a black one that plugs into the USB port
3JGHED38EDPSHNROQELXDHERSUL7YR	a0d73713a17942d78cd2eab401fedbe1	38	mouse_1_3	mouse_1_3_13	a black computer mouse
3JGHED38EDPSHNROQELXDHERSUL7YR	452aa4266af946adb903329b9020cd90	14	mouse_1_3	mouse_1_3_12	black USB mouse for computer
3JGHED38EDPSHNROQELXDHERSUL7YR	5f0d48cd50f140acbbbd295de6cca94b	17	mouse_1_3	mouse_1_3_10	why does your mouth
3JGHED38EDPSHNROQELXDHERSUL7YR	6a1c11a376424a63b82275391b9593fd	20	mouse_1_3	mouse_1_3_9	a wired computer mouse that someone would plug into the USB port on a laptop or computer
3JGHED38EDPSHNROQELXDHERSUL7YR	d1d798f536004a0c827dc5229e10a31f	20	mouse_1_3	mouse_1_3_17	a computer mouse with a wire attached the mouse and wire or black
3JGHED38EDPSHNROQELXDHERSUL7YR	c2f27b320be141e497eab05a6fb32d36	16	mouse_1_3	mouse_1_3_18	this is a USB mouse for two buttons and a scrolling wheel
3JGHED38EDPSHNROQELXDHERSUL7YR	875e97538c094306bcbbe1a3cf61f4b2	54	mouse_1_3	mouse_1_3_6	it is a computer mouse we can connect to computer to work
374UMBUHN5N2CINQ7P69LMEQE3TTCG	162161b9bc564aef81845e96745583c7	122	food_can_2_3	food_can_2_3_16	the end of light can containing foods
374UMBUHN5N2CINQ7P69LMEQE3TTCG	263b756b6b6446db89cf8b85d9144923	18	food_can_2_3	food_can_2_3_20	white Cam of black ink
374UMBUHN5N2CINQ7P69LMEQE3TTCG	1493faf560654e2895570076fd19725e	20	food_can_2_3	food_can_2_3_6	this is a metal can of black beans
374UMBUHN5N2CINQ7P69LMEQE3TTCG	eb1b6474d0384cc4be7b7aaea8a4da91	33	food_can_2_3	food_can_2_3_17	this is a can of food containing black beans
374UMBUHN5N2CINQ7P69LMEQE3TTCG	4ea410a3d21e4d5f8e9bf673cda0272c	23	food_can_2_3	food_can_2_3_19	it is a can of black beans I cannot tell what the brand is but it starts with an h and it has a picture of a man with a sombrero on his head
374UMBUHN5N2CINQ7P69LMEQE3TTCG	9354baf4c6ef4015a103c23ea197929a	19	food_can_2_3	food_can_2_3_11	this is a can of black beans
374UMBUHN5N2CINQ7P69LMEQE3TTCG	7f5f9145c8e9437e8ce5969c119a4239	369	food_can_2_3	food_can_2_3_12	this is a candy good item from a grocery store it is black beans it's a metal can with a white label around it and it has a picture of a pile of black beans on the front with the words black beans above it and a child and suspender pants standing in front of a red banner label and brand that I don't recognize
374UMBUHN5N2CINQ7P69LMEQE3TTCG	452aa4266af946adb903329b9020cd90	21	food_can_2_3	food_can_2_3_13	when was sepia for food
374UMBUHN5N2CINQ7P69LMEQE3TTCG	44a2a17c155548d38fba4f0cfa89821c	728	food_can_2_3	food_can_2_3_10	it's a can of Hanover black beans
374UMBUHN5N2CINQ7P69LMEQE3TTCG	839f7d9155464beea0c4afe679b2f38b	21	food_can_2_3	food_can_2_3_18	is a tin can of the weight label and it looks to be for black beans
374UMBUHN5N2CINQ7P69LMEQE3TTCG	d1d798f536004a0c827dc5229e10a31f	61	food_can_2_3	food_can_2_3_14	a can of black beans the label is white with a picture of beans on the front
374UMBUHN5N2CINQ7P69LMEQE3TTCG	1ca80e6c4ee54e8bb33166da6cc5b909	12	food_can_2_3	food_can_2_3_9	can of black beans with a white label and a red title
337F8MIIMZBY15DKG8CHID0XPFG04Z	9eb8c9a3affa40f08e6b2355e97c0833	111	screwdriver_3_4	screwdriver_3_4_6	screwdriver
337F8MIIMZBY15DKG8CHID0XPFG04Z	263b756b6b6446db89cf8b85d9144923	19	screwdriver_3_4	screwdriver_3_4_17	blue tablespoon
337F8MIIMZBY15DKG8CHID0XPFG04Z	897dcdc27e0142528f7a028f28cb3aaf	270	screwdriver_3_4	screwdriver_3_4_9	the object is skinny orange long silver metal on one end this and its attached to a rubber or plastic handle on the other end it is a screwdriver
337F8MIIMZBY15DKG8CHID0XPFG04Z	c8049e47dfcb496e89e1a182c8f1ab40	38	screwdriver_3_4	screwdriver_3_4_14	this Tucson on a turntable is a blue screwdriver using field activities car construction multiple application to get the job done
337F8MIIMZBY15DKG8CHID0XPFG04Z	bb4b007c9d4c4ad88600d7d230bf2c88	12	screwdriver_3_4	screwdriver_3_4_15	this is a screwdriver it's handle is navy blue
337F8MIIMZBY15DKG8CHID0XPFG04Z	eb1b6474d0384cc4be7b7aaea8a4da91	60	screwdriver_3_4	screwdriver_3_4_16	there is a screwdriver on the turntable the screwdriver has a blue grape and the grape has an orange stripe on it
337F8MIIMZBY15DKG8CHID0XPFG04Z	c88f413c9fdf486e824e6841084fa727	23	screwdriver_3_4	screwdriver_3_4_13	this is a silver colored screwdriver with a dark handle and a yellow band accent
337F8MIIMZBY15DKG8CHID0XPFG04Z	87eb9026cbb44a8eb58f969e494f02b7	210	screwdriver_3_4	screwdriver_3_4_20	a metallic to used to drive screws
337F8MIIMZBY15DKG8CHID0XPFG04Z	452aa4266af946adb903329b9020cd90	30	screwdriver_3_4	screwdriver_3_4_19	who's driving the has this cable blue in details Union
337F8MIIMZBY15DKG8CHID0XPFG04Z	c2cad44e17944fbca9e0bc6313005dd6	77	screwdriver_3_4	screwdriver_3_4_18	objects that I see it's a Phillips screwdriver
337F8MIIMZBY15DKG8CHID0XPFG04Z	1ca80e6c4ee54e8bb33166da6cc5b909	13	screwdriver_3_4	screwdriver_3_4_7	a blue handled Phillips head screwdriver with a yellow line on the handle
337F8MIIMZBY15DKG8CHID0XPFG04Z	9c29c123bf8a4e2da6cd61889c33a761	26	screwdriver_3_4	screwdriver_3_4_10	a screwdriver with a long metal neck and a blue handle with a yellow ring around the handle
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	cbc03c4b97cf40f989574369f27b5ba6	42	fork_4_3	fork_4_3_7	a spoon which is useful for eating cooking and serving food
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	2a81ca6daae3476598506d7800b1f586	25	fork_4_3	fork_4_3_12	metal forks are great for eating meals such as anything you have to cut up for example chicken spaghetti steaks all these meals require Forks
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	7350a85e2580482eab22bbcf8810202b	23	fork_4_3	fork_4_3_10	where is a picture of a fort on the turn
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	7f104caff13940f381fcbc4c88eab2f6	8	fork_4_3	fork_4_3_19	this is a picture of a fork
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	dc93cc31cb394580b1d169d5128b5eb4	28	fork_4_3	fork_4_3_20	this utensil is used for eating this utensil is a fork
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	35142705f0cb4027ad605ee36642ca6e	22	fork_4_3	fork_4_3_16	there's a metaphor
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	6a1c11a376424a63b82275391b9593fd	15	fork_4_3	fork_4_3_14	a silver dinner Fork
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	6dcfcd8f1e9a4896b815399cfc231377	11	fork_4_3	fork_4_3_15	this is a silver fork
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	529a41aa6b0b4fc58ef3a61c65b0a5f6	11	fork_4_3	fork_4_3_18	it's a biggest park
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	41ca6bcea1384b78882a1347f99190e6	52	fork_4_3	fork_4_3_17	a small eating for it is silver
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	b31325622775467293b226316011bba3	20	fork_4_3	fork_4_3_6	here we have a single Fork it is silver in color
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	26054b18cb6b48658100115bd2c6f64e	35	fork_4_3	fork_4_3_5	there is a silver fork Lane flat facing up
3WGZLY9VCHKTJQ1G4NQPEW0LLQKD8B	9c29c123bf8a4e2da6cd61889c33a761	25	fork_4_3	fork_4_3_9	a fork with four prongs silver in color and arched towards the head of the fort
3BAKUKE49HA59000N3CU4BUHML5R1B	bb4b007c9d4c4ad88600d7d230bf2c88	14	medicine_bottle_3_1	medicine_bottle_3_1_7	this is a small pill bottle it is the Brand Tylenol
3BAKUKE49HA59000N3CU4BUHML5R1B	534ccddfc9e84349bf2c781d105a0226	27	medicine_bottle_3_1	medicine_bottle_3_1_10	this topic is something that you said person can ingest in order to feel better
3BAKUKE49HA59000N3CU4BUHML5R1B	f6eb52e7f2564b5e9a77096bb23e54c8	17	medicine_bottle_3_1	medicine_bottle_3_1_9	it is a white medicine bottle with a red label the brand is Tylenol
3BAKUKE49HA59000N3CU4BUHML5R1B	b4e40b12adb0451283d700f2e1e13768	65	medicine_bottle_3_1	medicine_bottle_3_1_13	50 Cent white color blast with a smart old schrab medicines can be inside
3BAKUKE49HA59000N3CU4BUHML5R1B	4ea410a3d21e4d5f8e9bf673cda0272c	16	medicine_bottle_3_1	medicine_bottle_3_1_18	is a photo of Tylenol it's a white bottle with a white lid and has a red label
3BAKUKE49HA59000N3CU4BUHML5R1B	a0d73713a17942d78cd2eab401fedbe1	33	medicine_bottle_3_1	medicine_bottle_3_1_17	Pedro Conte no
3BAKUKE49HA59000N3CU4BUHML5R1B	44a2a17c155548d38fba4f0cfa89821c	594	medicine_bottle_3_1	medicine_bottle_3_1_20	it's a small bottle of Tylenol medicine
3BAKUKE49HA59000N3CU4BUHML5R1B	d1d798f536004a0c827dc5229e10a31f	22	medicine_bottle_3_1	medicine_bottle_3_1_14	a small bottle of Tylenol the bottle is white and the label is red
3BAKUKE49HA59000N3CU4BUHML5R1B	f10deb915c9540d980eaec61a122e8a3	48	medicine_bottle_3_1	medicine_bottle_3_1_15	it's a small white bottle it's a small white bottle of pills
3BAKUKE49HA59000N3CU4BUHML5R1B	13f3d989fb0648a68c6b8086bd2f3c7f	44	medicine_bottle_3_1	medicine_bottle_3_1_8	the object is a plastic container of medicine it is white and red
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	c26aaea24c7149cf8ca9b0224fce7a67	428	coffee_mug_3_2	coffee_mug_3_2_10	this is a cup of tea
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	4d66250b05e54a849a4c8688f7ee8a2a	71	coffee_mug_3_2	coffee_mug_3_2_14	it's a white porcelain Bowl
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	79487170e95647eda16d6565a73996e0	93	coffee_mug_3_2	coffee_mug_3_2_15	it's a mix of bull and there's nothing English about it if there's no fight color
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	bb4b007c9d4c4ad88600d7d230bf2c88	9	coffee_mug_3_2	coffee_mug_3_2_19	this is a teacup it is white
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	e7227a703fd248eb9db4ce290a2a8e70	17	coffee_mug_3_2	coffee_mug_3_2_8	this is a small white bowl
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	cc60aefe62b94ff581166dec36d7ce08	54	coffee_mug_3_2	coffee_mug_3_2_16	a deep white mug or Bowl can't say I handle so it's probably a bowl
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	44a2a17c155548d38fba4f0cfa89821c	753	coffee_mug_3_2	coffee_mug_3_2_17	it's a white porcelain coffee mug
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	946d7ca6f10b4b04827e3bfed4043e5e	64	coffee_mug_3_2	coffee_mug_3_2_20	the object here is what looks to be a teacup on a white saucer it is on a base with a black band around it and there is a cord and electric cord connected into it it looks to be some sort of keeping device
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	d5abf96492624bc2a7032b7efd2f418c	19	coffee_mug_3_2	coffee_mug_3_2_12	this is a white cup
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	1b33cb2e0ce548ce9ce3f48685984488	1593	coffee_mug_3_2	coffee_mug_3_2_7	is ceramic cup is used for drinking hot beverages
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	3586941216ac4e2284ca3428a13517d8	66	coffee_mug_3_2	coffee_mug_3_2_13	a white T-Mobile
3Y7LTZE0YTKUKODPZ8GR1G1D6ZMZUC	b31325622775467293b226316011bba3	18	coffee_mug_3_2	coffee_mug_3_2_18	this looks like a tiny basic white teacup it has no handle
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	263b756b6b6446db89cf8b85d9144923	13	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_16	ascendant energy use
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	f337460b0db0474aa4981b3f41784297	15	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_14	mobile recipient
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	1493faf560654e2895570076fd19725e	28	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_20	this is a plastic prescription bottle with a white cap and the prescription information label around it
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	bb4b007c9d4c4ad88600d7d230bf2c88	11	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_12	this is a small pill bottle there are pills inside
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	f6eb52e7f2564b5e9a77096bb23e54c8	30	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_19	it is a large prescription pill bottle the information on the front is scratched out
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	7f104caff13940f381fcbc4c88eab2f6	9	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_17	this is a picture of a pill bottle
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	452aa4266af946adb903329b9020cd90	64	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_18	probably for another mess
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	a51f5d25ce6f44bf9a4cb1cb5d9bb1d3	13	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_7	this is medication in the pill bottle
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	839f7d9155464beea0c4afe679b2f38b	123	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_8	it is a prescription pill bottles of Orange bottom portion white calf and then a white label on it
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	13f3d989fb0648a68c6b8086bd2f3c7f	66	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_9	the object is a plastic medicine container with a white top and a yellow bottom the bottom is covered by a white paper covering
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	7576ac87f8b44bedb440e21a7778792a	28	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_10	it is an orange plastic medicine bottle with a white cap
3IKMEYR0LWTQBH51GN3B8II8JZQ2KB	956ed7be45a34c76adaec1e633ca90a3	31	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_11	a pill bottle is sitting upright it has a white cop along with a white label
3JGHED38EDPSHNROQELXDHERSUKY7H	0c177f48f6254a3f9991a46313b36fbc	25	hand_towel_1_3	hand_towel_1_3_7	a yellow cleaning lock
3JGHED38EDPSHNROQELXDHERSUKY7H	e35d3f282a3341b5bce61b7975784265	20	hand_towel_1_3	hand_towel_1_3_12	there is a yellow kitchen towel
3JGHED38EDPSHNROQELXDHERSUKY7H	c701249350b44dc7b51b965954d04c46	25	hand_towel_1_3	hand_towel_1_3_6	the yellow towel rag is dry and folded
3JGHED38EDPSHNROQELXDHERSUKY7H	1493faf560654e2895570076fd19725e	24	hand_towel_1_3	hand_towel_1_3_13	this is one small yellow towel you might be for the kitchen
3JGHED38EDPSHNROQELXDHERSUKY7H	104f86ddd0ac4355badec0ea6e71c141	14	hand_towel_1_3	hand_towel_1_3_15	the object has a yellow dish towel
3JGHED38EDPSHNROQELXDHERSUKY7H	b4e40b12adb0451283d700f2e1e13768	40	hand_towel_1_3	hand_towel_1_3_19	it isn't a lucrative are made up of cotton easily the sweating so upset so it's look very soft when you feel itself radio.
3JGHED38EDPSHNROQELXDHERSUKY7H	0bb0100612a64f8abf43912b7512ef93	34	hand_towel_1_3	hand_towel_1_3_10	folded up dishcloths it is gold color with faint white stripes on it
3JGHED38EDPSHNROQELXDHERSUKY7H	9354baf4c6ef4015a103c23ea197929a	38	hand_towel_1_3	hand_towel_1_3_20	here we have a yellow folded towel
3JGHED38EDPSHNROQELXDHERSUKY7H	5f0d48cd50f140acbbbd295de6cca94b	39	hand_towel_1_3	hand_towel_1_3_8	find the song
3JGHED38EDPSHNROQELXDHERSUKY7H	d1d798f536004a0c827dc5229e10a31f	22	hand_towel_1_3	hand_towel_1_3_11	a folded hand towel the color is yellow
3JGHED38EDPSHNROQELXDHERSUKY7H	29a0389c19584728876a41ac136549ac	181	hand_towel_1_3	hand_towel_1_3_9	it's a yellow Gente with that is dried and folded
3JGHED38EDPSHNROQELXDHERSUKY7H	c2f27b320be141e497eab05a6fb32d36	18	hand_towel_1_3	hand_towel_1_3_16	this is a yellow towel appears to be microfiber
3JGHED38EDPSHNROQELXDHERSUKY7H	875e97538c094306bcbbe1a3cf61f4b2	41	hand_towel_1_3	hand_towel_1_3_14	it is a small table saw that we can use it to dry hands or face
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	43af1b7c5ebe4145b33b05b1385db3c3	39	flashlight_2_4	flashlight_2_4_11	this is a small black flashlight that also has a black wristband
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	4779c7c7800a4d63ad439b60c0f1871b	24	flashlight_2_4	flashlight_2_4_12	black pocket flashlight with strap attached
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	e35d3f282a3341b5bce61b7975784265	654	flashlight_2_4	flashlight_2_4_9	there's a flashlight with the wrist strap at the end of it there's a red dot at the end of the flashlight
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	36275c364272468caad759f49755a55b	164	flashlight_2_4	flashlight_2_4_17	there is a black colored flashlight and it looks smaller than other types of flashlights that I know
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	87eb9026cbb44a8eb58f969e494f02b7	116	flashlight_2_4	flashlight_2_4_20	a cylindrical object mostly use it at Dark Places to light up some targeted region
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	4ea410a3d21e4d5f8e9bf673cda0272c	22	flashlight_2_4	flashlight_2_4_14	it is a small hand-held flashlights that is black and has red on the bottom it also has a strap
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	9354baf4c6ef4015a103c23ea197929a	23	flashlight_2_4	flashlight_2_4_16	this is a black flashlight
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	35142705f0cb4027ad605ee36642ca6e	17	flashlight_2_4	flashlight_2_4_5	there's a small black flashlight
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	839f7d9155464beea0c4afe679b2f38b	145	flashlight_2_4	flashlight_2_4_15	small black flashlight and it has a string on the end
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	1b33cb2e0ce548ce9ce3f48685984488	2949	flashlight_2_4	flashlight_2_4_8	flashlights are used for emergency purposes they could not give constant current for a larger. A. Of time
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	3586941216ac4e2284ca3428a13517d8	112	flashlight_2_4	flashlight_2_4_6	a blocked touch light with a red knob
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	ed780ce41340451496923751e069d0bd	49	flashlight_2_4	flashlight_2_4_18	black flashlight red button
3K2CEDRACBZFL4ZHKE0NOIJ28HXTMY	875e97538c094306bcbbe1a3cf61f4b2	109	flashlight_2_4	flashlight_2_4_7	is a flashlight we can use it to see in dogs
3XU9MCX6VOACYLIW67C89U4MERJR2S	263b756b6b6446db89cf8b85d9144923	43	shampoo_5_3	shampoo_5_3_6	blue bottle of shampoo
3XU9MCX6VOACYLIW67C89U4MERJR2S	bb4b007c9d4c4ad88600d7d230bf2c88	19	shampoo_5_3	shampoo_5_3_16	this is a bottle of shampoo or conditioner the bottle is blue with a silver cap
3XU9MCX6VOACYLIW67C89U4MERJR2S	c88f413c9fdf486e824e6841084fa727	159	shampoo_5_3	shampoo_5_3_11	this is a blue bottle of shampoo it has a golden top
3XU9MCX6VOACYLIW67C89U4MERJR2S	1717708c7af5468188e808a8d09b5c98	460	shampoo_5_3	shampoo_5_3_8	this is a blue bottle of hair products with a gold lid
3XU9MCX6VOACYLIW67C89U4MERJR2S	4ea410a3d21e4d5f8e9bf673cda0272c	15	shampoo_5_3	shampoo_5_3_10	is a shampoo or conditioner bottle it is a bright blue color with a gold lid on it
3XU9MCX6VOACYLIW67C89U4MERJR2S	9354baf4c6ef4015a103c23ea197929a	36	shampoo_5_3	shampoo_5_3_9	this is a blue bottle possibly shampoo or sunscreen
3XU9MCX6VOACYLIW67C89U4MERJR2S	452aa4266af946adb903329b9020cd90	14	shampoo_5_3	shampoo_5_3_18	a blue bottle of shampoo
3XU9MCX6VOACYLIW67C89U4MERJR2S	26054b18cb6b48658100115bd2c6f64e	40	shampoo_5_3	shampoo_5_3_13	there is a bluish teal bottle of shampoo
3XU9MCX6VOACYLIW67C89U4MERJR2S	c2f27b320be141e497eab05a6fb32d36	15	shampoo_5_3	shampoo_5_3_20	this is a blue bottle of shampoo
3XU9MCX6VOACYLIW67C89U4MERJR2S	2a7600f755ff444297d059b41f27aad4	21	shampoo_5_3	shampoo_5_3_15	a bottle of shampoo or conditioner probably or it could be a kind of hand soap
33EEIIWHK75LJB1YH27J69RSF3AQVY	52ed4aa4648145669faf2aff626bdf32	15	hammer_3_3	hammer_3_3_19	there is a small Hammer with a pink handle
33EEIIWHK75LJB1YH27J69RSF3AQVY	c26aaea24c7149cf8ca9b0224fce7a67	9	hammer_3_3	hammer_3_3_15	there's a big table hammer
33EEIIWHK75LJB1YH27J69RSF3AQVY	4dfcb0cd8f1d4d34ac57068704c97423	10	hammer_3_3	hammer_3_3_10	yeah that's a little hammer
33EEIIWHK75LJB1YH27J69RSF3AQVY	ba760c78d2534ec7b8718da77280e54c	27	hammer_3_3	hammer_3_3_7	mini hammer teams handle looks like a mini black actually here right below right above the
33EEIIWHK75LJB1YH27J69RSF3AQVY	f6eb52e7f2564b5e9a77096bb23e54c8	9	hammer_3_3	hammer_3_3_17	it is a hammer with a large head and a pink handle
33EEIIWHK75LJB1YH27J69RSF3AQVY	e2a21dfb08624ea68c097f807290bed0	40	hammer_3_3	hammer_3_3_14	that's a pinky hammer
33EEIIWHK75LJB1YH27J69RSF3AQVY	d1d798f536004a0c827dc5229e10a31f	19	hammer_3_3	hammer_3_3_5	a hammer laying on its side the handle is Pink
33EEIIWHK75LJB1YH27J69RSF3AQVY	57d21b79e6df4c5c8b62d98b054855d9	17	hammer_3_3	hammer_3_3_6	there is a claw hammer presumably for women because it has a pink handle
33EEIIWHK75LJB1YH27J69RSF3AQVY	529a41aa6b0b4fc58ef3a61c65b0a5f6	11	hammer_3_3	hammer_3_3_8	it's a hammer
33EEIIWHK75LJB1YH27J69RSF3AQVY	fc03818f8253445b9cae97c55168e9a0	27	hammer_3_3	hammer_3_3_16	is a vigilante is Muhammad with a pink handle
33EEIIWHK75LJB1YH27J69RSF3AQVY	47823a67c3b04caaa3730345c80b02f9	18	hammer_3_3	hammer_3_3_9	it's a pink hammer
33EEIIWHK75LJB1YH27J69RSF3AQVY	ef395c8c16dc49d5a2436f6ed9e1816d	18	hammer_3_3	hammer_3_3_18	is a small Hammer with a red bottom
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	2de298097abd49ce91f6424517d7d7e1	70	water_bottle_4_2	water_bottle_4_2_17	a plastic bottle of Acadia spring water
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	f337460b0db0474aa4981b3f41784297	23	water_bottle_4_2	water_bottle_4_2_5	I don't want her have no mercy a scale did Doug Banks go through other Hutch
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	c8049e47dfcb496e89e1a182c8f1ab40	28	water_bottle_4_2	water_bottle_4_2_12	this is a bottle of water channel that turntable use a hydrate the human body and also used for multiple applications as well
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	eb1b6474d0384cc4be7b7aaea8a4da91	31	water_bottle_4_2	water_bottle_4_2_15	this is a bottle of water the late of the bottle of water is what
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	c88f413c9fdf486e824e6841084fa727	50	water_bottle_4_2	water_bottle_4_2_6	this is a clear plastic bottle of water and has a white screw-top
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	4ea410a3d21e4d5f8e9bf673cda0272c	24	water_bottle_4_2	water_bottle_4_2_7	it is a water bottle looks to be a 500 mm clear water bottle with a blue and white label it looks as if the brand is Acadia
